"Date","Flux","Ts","Ta","Moist"
2018-11-03 01:10:00,0.53,3.8125,0.5,46.3816764
2018-11-03 01:20:00,0.55,3.8125,0.625,46.3816764
2018-11-03 01:30:00,0.64,3.75,0.75,46.3816764
2018-11-03 01:40:00,0.45,3.8125,0.75,46.3816764
2018-11-03 01:50:00,0.65,3.75,0.875,46.3816764
2018-11-03 02:00:00,0.57,3.8125,1.0625,46.3816764
2018-11-03 02:10:00,0.66,3.75,1.1875,46.3816764
2018-11-03 02:20:00,0.58,3.75,1.3125,46.3816764
2018-11-03 02:30:00,0.47,3.75,1.3125,46.3816764
2018-11-03 02:40:00,0.37,3.8125,1.25,46.3816764
2018-11-03 02:50:00,0.46,3.8125,1.25,46.3816764
2018-11-03 03:00:00,0.35,3.75,1.125,46.3816764
2018-11-03 03:10:00,0.57,3.75,0.9375,46.3816764
2018-11-03 03:20:00,0.64,3.75,0.625,46.3816764
2018-11-03 03:30:00,0.47,3.75,0.3125,46.3816764
2018-11-03 03:40:00,0.53,3.75,0.125,46.3816764
2018-11-03 03:50:00,0.4,3.75,0.125,46.3816764
2018-11-03 04:00:00,0.63,3.75,0.125,46.3816764
2018-11-03 04:10:00,0.51,3.75,0.125,46.3816764
2018-11-03 04:20:00,0.36,3.75,0.125,46.3816764
2018-11-03 04:30:00,0.33,3.75,0,46.3816764
2018-11-03 04:40:00,0.59,3.75,0.125,46.3816764
2018-11-03 04:50:00,0.45,3.75,0.125,46.3816764
2018-11-03 05:00:00,0.35,3.75,0.125,46.3816764
2018-11-03 05:10:00,0.51,3.75,0.125,46.3816764
2018-11-03 05:20:00,0.27,3.75,0.1875,46.3816764
2018-11-03 05:30:00,0.36,3.75,0,46.3816764
2018-11-03 05:40:00,0.48,3.75,-0.1875,46.3816764
2018-11-03 05:50:00,0.42,3.75,-0.4375,46.3816764
2018-11-03 06:00:00,0.55,3.75,-0.75,46.3816764
2018-11-03 06:10:00,0.62,3.75,-0.875,46.3816764
2018-11-03 06:20:00,0.53,3.75,-1,46.3816764
2018-11-03 06:30:00,0.33,3.75,-1,46.3816764
2018-11-03 06:40:00,0.42,3.75,-1.125,46.3816764
2018-11-03 06:50:00,0.48,3.75,-0.5,46.3816764
2018-11-03 07:00:00,0.35,3.75,-0.5,46.3816764
2018-11-03 07:10:00,0.43,3.75,-0.625,46.3816764
2018-11-03 07:20:00,0.59,3.75,-0.75,46.3816764
2018-11-03 07:30:00,0.37,3.75,-0.6875,46.3816764
2018-11-03 07:40:00,0.53,3.75,-0.6875,46.3816764
2018-11-03 07:50:00,0.47,3.75,-0.6875,46.3816764
2018-11-03 08:00:00,0.59,3.75,-0.6875,46.3816764
2018-11-03 08:10:00,0.49,3.75,-0.625,46.3816764
2018-11-03 08:20:00,0.19,3.75,-0.6875,46.3816764
2018-11-03 08:30:00,0.54,3.75,-0.75,46.3816764
2018-11-03 08:40:00,0.57,3.75,-0.75,46.3816764
2018-11-03 08:50:00,0.61,3.75,-0.75,46.3816764
2018-11-03 09:00:00,0.42,3.75,-0.75,46.3816764
2018-11-03 09:10:00,0.36,3.75,-0.75,46.3816764
2018-11-03 09:20:00,0.56,3.75,-0.75,46.3816764
2018-11-03 09:30:00,0.32,3.75,-0.5625,46.3816764
2018-11-03 09:40:00,0.56,3.75,-0.375,46.3816764
2018-11-03 09:50:00,0.53,3.75,-0.3125,46.3816764
2018-11-03 10:00:00,0.45,3.75,-0.25,46.3816764
2018-11-03 10:10:00,0.58,3.75,-0.25,46.3816764
2018-11-03 10:20:00,0.4,3.75,-0.125,46.3816764
2018-11-03 10:30:00,0.36,3.75,0,46.3816764
2018-11-03 10:40:00,0.62,3.75,0.125,46.3816764
2018-11-03 10:50:00,0.64,3.75,0.3125,46.3816764
2018-11-03 11:00:00,0.77,3.75,0.5,46.3816764
2018-11-03 11:10:00,0.64,3.75,0.6875,46.3816764
2018-11-03 11:20:00,0.78,3.75,0.9375,46.3816764
2018-11-03 11:30:00,0.84,3.75,1.125,46.3816764
2018-11-03 11:40:00,0.53,3.75,1.25,46.3816764
2018-11-03 11:50:00,0.49,3.75,1.375,46.3816764
2018-11-03 12:00:00,0.54,3.75,1.625,46.3816764
2018-11-03 12:10:00,0.42,3.75,1.875,46.3816764
2018-11-03 12:20:00,0.61,3.75,2.125,46.3816764
2018-11-03 12:30:00,0.64,3.75,2.4375,46.3816764
2018-11-03 12:40:00,0.73,3.75,2.75,46.3816764
2018-11-03 12:50:00,0.62,3.75,2.9375,46.3816764
2018-11-03 13:00:00,0.54,3.75,3,46.3816764
2018-11-03 13:10:00,0.72,3.75,2.8125,46.3816764
2018-11-03 13:20:00,0.58,3.75,2.75,46.3816764
2018-11-03 13:30:00,0.52,3.6875,2.75,46.3816764
2018-11-03 13:40:00,0.65,3.6875,2.5,46.3816764
2018-11-03 13:50:00,0.59,3.6875,2.25,46.3816764
2018-11-03 14:00:00,0.46,3.6875,2.125,46.3816764
2018-11-03 14:10:00,0.47,3.6875,2.125,46.3816764
2018-11-03 14:20:00,0.55,3.6875,2.0625,46.3816764
2018-11-03 14:30:00,0.57,3.6875,2.0625,46.3816764
2018-11-03 14:40:00,0.57,3.6875,2.125,46.3816764
2018-11-03 14:50:00,0.63,3.6875,2.125,46.3816764
2018-11-03 15:00:00,0.65,3.6875,2.125,46.3816764
2018-11-03 15:10:00,0.77,3.6875,2.125,46.3816764
2018-11-03 15:20:00,0.64,3.6875,2.125,46.3816764
2018-11-03 15:30:00,0.53,3.6875,2.1875,46.3816764
2018-11-03 15:40:00,0.57,3.6875,2.1875,46.3816764
2018-11-03 15:50:00,0.68,3.6875,2.1875,46.3816764
2018-11-03 16:00:00,0.53,3.6875,2.1875,46.3816764
2018-11-03 16:10:00,0.62,3.6875,2.25,46.3816764
2018-11-03 16:20:00,0.48,3.6875,2.25,46.3816764
2018-11-03 16:30:00,0.48,3.6875,2.25,46.3816764
2018-11-03 16:40:00,0.62,3.6875,2.25,46.3816764
2018-11-03 16:50:00,0.44,3.6875,2.375,46.3816764
2018-11-03 17:00:00,0.57,3.6875,2.375,46.3816764
2018-11-03 17:10:00,0.53,3.6875,2.5,46.3816764
2018-11-03 17:20:00,0.5,3.6875,2.5,46.3816764
2018-11-03 17:30:00,0.5,3.6875,2.5625,46.3816764
2018-11-03 17:40:00,0.29,3.6875,2.625,46.3816764
2018-11-03 17:50:00,0.54,3.75,2.75,46.3816764
2018-11-03 18:00:00,0.57,3.75,2.875,46.3816764
2018-11-03 18:10:00,0.31,3.6875,2.875,46.3816764
2018-11-03 18:20:00,0.45,3.75,3,46.3816764
2018-11-03 18:30:00,0.56,3.75,3.125,46.3816764
2018-11-03 18:40:00,0.69,3.75,3.125,46.3816764
2018-11-03 18:50:00,0.64,3.75,3.25,46.3816764
2018-11-03 19:00:00,0.43,3.75,3.25,46.3816764
2018-11-03 19:10:00,0.48,3.75,3.3125,46.3816764
2018-11-03 19:20:00,0.38,3.75,3.375,46.3816764
2018-11-03 19:30:00,0.5,3.75,3.4375,46.3816764
2018-11-03 19:40:00,0.4,3.75,3.5,46.3816764
2018-11-03 19:50:00,0.55,3.75,3.625,46.3816764
2018-11-03 20:00:00,0.35,3.75,3.75,46.3816764
2018-11-03 20:10:00,0.64,3.75,3.875,46.3816764
2018-11-03 20:20:00,0.38,3.75,4,46.3816764
2018-11-03 20:30:00,0.48,3.75,4.0625,46.3816764
2018-11-03 20:40:00,0.56,3.75,4.25,46.3816764
2018-11-03 20:50:00,0.35,3.75,4.375,46.3816764
2018-11-03 21:00:00,0.51,3.75,4.375,46.3816764
2018-11-03 21:10:00,0.44,3.75,4.5,46.3816764
2018-11-03 21:20:00,0.43,3.75,4.5,46.3816764
2018-11-03 21:30:00,0.39,3.75,4.5625,46.3816764
2018-11-03 21:40:00,0.37,3.75,4.6875,46.3816764
2018-11-03 21:50:00,0.47,3.75,4.6875,46.3816764
2018-11-03 22:00:00,0.47,3.75,4.6875,46.3816764
2018-11-03 22:10:00,0.42,3.75,4.75,46.3816764
2018-11-03 22:20:00,0.5,3.75,4.75,46.3816764
2018-11-03 22:30:00,0.59,3.75,4.8125,46.3816764
2018-11-03 22:40:00,0.62,3.75,4.8125,46.3816764
2018-11-03 22:50:00,0.48,3.75,4.875,46.3816764
2018-11-03 23:00:00,0.51,3.75,5,46.3816764
2018-11-03 23:10:00,0.51,3.75,5,46.3816764
2018-11-03 23:20:00,0.21,3.75,5.125,46.3816764
2018-11-03 23:30:00,0.23,3.75,5.125,46.3816764
2018-11-03 23:40:00,0.5,3.75,5.1875,46.3816764
2018-11-03 23:50:00,0.48,3.75,5.25,46.3816764
2018-11-04 00:00:00,0.48,3.75,5.375,46.3816764
2018-11-04 00:10:00,0.48,3.75,5.375,46.3816764
2018-11-04 00:20:00,0.43,3.75,5.375,46.3816764
2018-11-04 00:30:00,0.26,3.75,5.375,46.3816764
2018-11-04 00:40:00,0.46,3.75,5.375,46.3816764
2018-11-04 00:50:00,0.52,3.75,5.4375,46.3816764
2018-11-04 01:00:00,0.51,3.75,5.375,46.3816764
2018-11-04 01:10:00,0.52,3.75,5.5,46.3816764
2018-11-04 01:20:00,0.5,3.8125,5.5,46.3816764
2018-11-04 01:30:00,0.42,3.8125,5.5625,46.3816764
2018-11-04 01:40:00,0.68,3.8125,5.625,46.3816764
2018-11-04 01:50:00,0.53,3.8125,5.75,46.3816764
2018-11-04 02:00:00,0.64,3.8125,5.75,46.3816764
2018-11-04 02:10:00,0.44,3.8125,5.6875,46.3816764
2018-11-04 02:20:00,0.59,3.8125,5.6875,46.3816764
2018-11-04 02:30:00,0.59,3.8125,5.625,46.3816764
2018-11-04 02:40:00,0.6,3.875,5.5625,46.3816764
2018-11-04 02:50:00,0.49,3.875,5.5625,46.3816764
2018-11-04 03:00:00,0.5,3.875,5.5,46.3816764
2018-11-04 03:10:00,0.57,3.875,5.5,46.3816764
2018-11-04 03:20:00,0.38,3.875,5.375,46.3816764
2018-11-04 03:30:00,0.55,3.875,5.5,46.3816764
2018-11-04 03:40:00,0.61,3.875,5.5625,46.3816764
2018-11-04 03:50:00,0.46,3.875,5.625,46.3816764
2018-11-04 04:00:00,0.59,3.875,5.75,46.3816764
2018-11-04 04:10:00,0.65,3.875,5.875,46.3816764
2018-11-04 04:20:00,0.58,3.875,5.875,46.3816764
2018-11-04 04:30:00,0.48,3.875,5.9375,46.3816764
2018-11-04 04:40:00,0.61,3.875,6,46.3816764
2018-11-04 04:50:00,0.62,3.875,6,46.3816764
2018-11-04 05:00:00,0.5,3.875,6,46.3816764
2018-11-04 05:10:00,0.53,3.875,6.0625,46.3816764
2018-11-04 05:20:00,0.54,3.875,6.0625,46.3816764
2018-11-04 05:30:00,0.46,3.875,6.125,46.3816764
2018-11-04 05:40:00,0.67,3.875,6.1875,46.3816764
2018-11-04 05:50:00,0.6,3.875,6.125,46.3816764
2018-11-04 06:00:00,0.57,3.9375,6.125,46.3816764
2018-11-04 06:10:00,0.56,3.9375,6.125,46.3816764
2018-11-04 06:20:00,0.5,3.9375,6.125,46.3816764
2018-11-04 06:30:00,0.49,3.9375,6.125,46.3816764
2018-11-04 06:40:00,0.56,3.9375,6.125,46.3816764
2018-11-04 06:50:00,0.54,3.9375,6.0625,46.3816764
2018-11-04 07:00:00,0.8,4,6,46.3816764
2018-11-04 07:10:00,0.56,4,6,46.3816764
2018-11-04 07:20:00,0.48,4,5.9375,46.3816764
2018-11-04 07:30:00,0.72,4,5.875,46.3816764
2018-11-04 07:40:00,0.6,4,5.8125,46.3816764
2018-11-04 07:50:00,0.67,4,5.75,46.3816764
2018-11-04 08:00:00,0.65,4,5.75,46.3816764
2018-11-04 08:10:00,0.69,4,5.8125,46.3816764
2018-11-04 08:20:00,0.65,4,5.8125,46.3816764
2018-11-04 08:30:00,0.56,4,5.875,46.3816764
2018-11-04 08:40:00,0.62,4,5.875,46.3816764
2018-11-04 08:50:00,0.4,4,6,46.3816764
2018-11-04 09:00:00,0.74,4,6.0625,46.3816764
2018-11-04 09:10:00,0.74,4,6.0625,46.3816764
2018-11-04 09:20:00,0.61,4,6.0625,46.3816764
2018-11-04 09:30:00,0.56,4,6.25,46.3816764
2018-11-04 09:40:00,0.55,4,6.3125,46.3816764
2018-11-04 09:50:00,0.63,4,6.3125,46.3816764
2018-11-04 10:00:00,0.61,4.0625,6.25,46.3816764
2018-11-04 10:10:00,0.63,4.0625,6.25,46.3816764
2018-11-04 10:20:00,0.61,4.0625,6.25,46.3816764
2018-11-04 10:30:00,0.87,4.0625,6.25,46.3816764
2018-11-04 10:40:00,0.54,4.0625,6.1875,46.3816764
2018-11-04 10:50:00,0.66,4.125,6.125,46.3816764
2018-11-04 11:00:00,0.59,4.125,6.125,46.3816764
2018-11-04 11:10:00,0.73,4.125,6.125,46.3816764
2018-11-04 11:20:00,0.67,4.125,6.125,46.3816764
2018-11-04 11:30:00,0.66,4.125,6.3125,46.3816764
2018-11-04 11:40:00,0.61,4.125,6.375,46.3816764
2018-11-04 11:50:00,0.64,4.125,6.25,46.3816764
2018-11-04 12:00:00,0.57,4.125,6.25,46.3816764
2018-11-04 12:10:00,0.69,4.125,6.25,46.3816764
2018-11-04 12:20:00,0.73,4.125,6,46.3816764
2018-11-04 12:30:00,0.76,4.125,6,46.3816764
2018-11-04 12:40:00,0.85,4.125,5.875,46.3816764
2018-11-04 12:50:00,0.61,4.125,5.875,46.3816764
2018-11-04 13:00:00,0.56,4.125,5.8125,46.3816764
2018-11-04 13:10:00,0.64,4.125,5.875,46.3816764
2018-11-04 13:20:00,0.54,4.125,6,46.3816764
2018-11-04 13:30:00,0.83,4.125,5.875,46.3816764
2018-11-04 13:40:00,0.75,4.1875,5.6875,46.3816764
2018-11-04 13:50:00,0.73,4.1875,5.5,46.3816764
2018-11-04 14:00:00,0.69,4.1875,5.4375,46.3816764
2018-11-04 14:10:00,0.67,4.1875,5.375,46.3816764
2018-11-04 14:20:00,0.77,4.1875,5.3125,46.3816764
2018-11-04 14:30:00,0.71,4.1875,5.25,46.3816764
2018-11-04 14:40:00,0.61,4.25,5.3125,46.3816764
2018-11-04 14:50:00,0.74,4.25,5.25,46.3816764
2018-11-04 15:00:00,0.75,4.25,5.25,46.3816764
2018-11-04 15:10:00,0.83,4.25,5.1875,46.3816764
2018-11-04 15:20:00,0.71,4.25,5.125,46.3816764
2018-11-04 15:30:00,0.66,4.25,5.0625,46.3816764
2018-11-04 15:40:00,0.67,4.25,5,46.3816764
2018-11-04 15:50:00,0.8,4.25,4.875,46.3816764
2018-11-04 16:00:00,0.72,4.25,4.75,46.3816764
2018-11-04 16:10:00,0.47,4.25,4.625,46.3816764
2018-11-04 16:20:00,0.66,4.25,4.375,46.3816764
2018-11-04 16:30:00,0.55,4.25,4,46.3816764
2018-11-04 16:40:00,0.83,4.25,3.8125,46.3816764
2018-11-04 16:50:00,0.61,4.25,3.6875,46.3816764
2018-11-04 17:00:00,0.59,4.25,3.5,46.3816764
2018-11-04 17:10:00,0.64,4.3125,3.4375,46.3816764
2018-11-04 17:20:00,0.62,4.3125,3.375,46.3816764
2018-11-04 17:30:00,0.54,4.3125,3.25,46.3816764
2018-11-04 17:40:00,0.25,4.3125,3.125,46.3816764
2018-11-04 17:50:00,0.63,4.3125,3,46.3816764
2018-11-04 18:00:00,0.56,4.3125,3.0625,46.3816764
2018-11-04 18:10:00,0.62,4.3125,3,46.3816764
2018-11-04 18:20:00,0.46,4.3125,3.1875,46.3816764
2018-11-04 18:30:00,0.59,4.3125,3.375,46.3816764
2018-11-04 18:40:00,0.87,4.375,3.625,46.3816764
2018-11-04 18:50:00,0.66,4.375,3.75,46.3816764
2018-11-04 19:00:00,0.51,4.375,3.75,46.3816764
2018-11-04 19:10:00,0.6,4.375,3.875,46.3816764
2018-11-04 19:20:00,0.49,4.375,4,46.3816764
2018-11-04 19:30:00,0.56,4.375,4.0625,46.3816764
2018-11-04 19:40:00,0.55,4.375,4.125,46.3816764
2018-11-04 19:50:00,0.57,4.375,4.1875,46.3816764
2018-11-04 20:00:00,0.53,4.375,4.25,46.3816764
2018-11-04 20:10:00,0.49,4.375,4.25,46.3816764
2018-11-04 20:20:00,0.62,4.375,4.25,46.3816764
2018-11-04 20:30:00,0.45,4.375,4.3125,46.3816764
2018-11-04 20:40:00,0.58,4.375,4.3125,46.3816764
2018-11-04 20:50:00,0.56,4.375,4.375,46.3816764
2018-11-04 21:00:00,0.58,4.375,4.375,46.3816764
2018-11-04 21:10:00,0.69,4.375,4.4375,46.3816764
2018-11-04 21:20:00,0.67,4.375,4.5,46.3816764
2018-11-04 21:30:00,0.66,4.375,4.5,46.3816764
2018-11-04 21:40:00,0.69,4.375,4.5,46.3816764
2018-11-04 21:50:00,0.69,4.375,4.5,46.3816764
2018-11-04 22:00:00,0.79,4.375,4.5,46.3816764
2018-11-04 22:10:00,0.67,4.375,4.5,46.3816764
2018-11-04 22:20:00,0.7,4.375,4.4375,46.3816764
2018-11-04 22:30:00,0.73,4.375,4.375,46.3816764
2018-11-04 22:40:00,0.7,4.375,4.3125,46.3816764
2018-11-04 22:50:00,0.68,4.375,4.25,46.3816764
2018-11-04 23:00:00,0.45,4.375,4.25,46.3816764
2018-11-04 23:10:00,0.55,4.375,4.1875,46.3816764
2018-11-04 23:20:00,0.55,4.375,4.125,46.3816764
2018-11-04 23:30:00,0.6,4.375,4.0625,46.3816764
2018-11-04 23:40:00,0.61,4.375,4,46.3816764
2018-11-04 23:50:00,0.72,4.375,4,46.3816764
2018-11-05 00:00:00,0.75,4.375,3.875,46.3816764
2018-11-05 00:10:00,0.74,4.375,3.875,46.3816764
2018-11-05 00:20:00,0.58,4.375,3.8125,46.3816764
2018-11-05 00:30:00,0.68,4.375,3.75,46.3816764
2018-11-05 00:40:00,0.71,4.375,3.75,46.3816764
2018-11-05 00:50:00,0.56,4.375,3.75,46.3816764
2018-11-05 01:00:00,0.72,4.4375,3.75,46.3816764
2018-11-05 01:10:00,0.51,4.375,3.75,46.3816764
2018-11-05 01:20:00,0.57,4.4375,3.6875,46.3816764
2018-11-05 01:30:00,0.78,4.4375,3.6875,46.3816764
2018-11-05 01:40:00,0.52,4.4375,3.6875,46.3816764
2018-11-05 01:50:00,0.53,4.4375,3.625,46.3816764
2018-11-05 02:00:00,0.67,4.4375,3.625,46.3816764
2018-11-05 02:10:00,0.62,4.4375,3.625,46.3816764
2018-11-05 02:20:00,0.72,4.4375,3.625,46.3816764
2018-11-05 02:30:00,0.74,4.4375,3.5625,46.3816764
2018-11-05 02:40:00,0.75,4.4375,3.5625,46.3816764
2018-11-05 02:50:00,0.85,4.4375,3.5625,46.3816764
2018-11-05 03:00:00,0.74,4.4375,3.5,46.3816764
2018-11-05 03:10:00,0.48,4.4375,3.5,46.3816764
2018-11-05 03:20:00,0.74,4.4375,3.5,46.3816764
2018-11-05 03:30:00,0.65,4.4375,3.5,46.3816764
2018-11-05 03:40:00,0.73,4.5,3.5,46.3816764
2018-11-05 03:50:00,0.55,4.5,3.5,46.3816764
2018-11-05 04:00:00,0.47,4.5,3.5,46.3816764
2018-11-05 04:10:00,0.78,4.5,3.5,46.3816764
2018-11-05 04:20:00,0.62,4.4375,3.5,46.3816764
2018-11-05 04:30:00,0.8,4.5,3.5,46.3816764
2018-11-05 04:40:00,0.69,4.5,3.5,46.3816764
2018-11-05 04:50:00,0.65,4.5,3.5,46.3816764
2018-11-05 05:00:00,0.64,4.5,3.5,46.3816764
2018-11-05 05:10:00,0.6,4.5,3.5,46.3816764
2018-11-05 05:20:00,0.5,4.5,3.5625,46.3816764
2018-11-05 05:30:00,0.92,4.5,3.5625,46.3816764
2018-11-05 05:40:00,0.66,4.5,3.5625,46.3816764
2018-11-05 05:50:00,0.58,4.5,3.5625,46.3816764
2018-11-05 06:00:00,0.71,4.5,3.625,46.3816764
2018-11-05 06:10:00,0.65,4.5,3.625,46.3816764
2018-11-05 06:20:00,0.54,4.5,3.625,46.3816764
2018-11-05 06:30:00,0.46,4.5,3.625,46.3816764
2018-11-05 06:40:00,0.67,4.5,3.625,46.3816764
2018-11-05 06:50:00,0.62,4.5,3.625,46.3816764
2018-11-05 07:00:00,0.6,4.5,3.5625,46.3816764
2018-11-05 07:10:00,0.54,4.5,3.5625,46.3816764
2018-11-05 07:20:00,0.71,4.5,3.5625,46.3816764
2018-11-05 07:30:00,0.67,4.5,3.625,46.3816764
2018-11-05 07:40:00,0.57,4.5,3.625,46.3816764
2018-11-05 07:50:00,0.74,4.5,3.625,46.3816764
2018-11-05 08:00:00,0.61,4.5,3.625,46.3816764
2018-11-05 08:10:00,0.69,4.5,3.6875,46.3816764
2018-11-05 08:20:00,0.73,4.5,3.6875,46.3816764
2018-11-05 08:30:00,0.59,4.5,3.75,46.3816764
2018-11-05 08:40:00,0.98,4.5,3.75,46.3816764
2018-11-05 08:50:00,0.64,4.5,3.8125,46.3816764
2018-11-05 09:00:00,0.78,4.5,3.875,46.3816764
2018-11-05 09:10:00,0.73,4.5,4,46.3816764
2018-11-05 09:20:00,0.63,4.5,4,46.3816764
2018-11-05 09:30:00,0.64,4.5,4.0625,46.3816764
2018-11-05 09:40:00,0.76,4.5,4.1875,46.3816764
2018-11-05 09:50:00,0.85,4.5,4.3125,46.3816764
2018-11-05 10:00:00,0.74,4.5,4.5,46.3816764
2018-11-05 10:10:00,0.82,4.5,4.6875,46.3816764
2018-11-05 10:20:00,0.77,4.5,4.75,46.3816764
2018-11-05 10:30:00,0.7,4.5,4.75,46.3816764
2018-11-05 10:40:00,0.75,4.5,4.75,46.3816764
2018-11-05 10:50:00,0.68,4.5,4.875,46.3816764
2018-11-05 11:00:00,0.81,4.5,5,46.3816764
2018-11-05 11:10:00,0.65,4.5,4.9375,46.3816764
2018-11-05 11:20:00,0.9,4.5,4.9375,46.3816764
2018-11-05 11:30:00,0.69,4.5,4.875,46.3816764
2018-11-05 11:40:00,0.66,4.5,4.875,46.3816764
2018-11-05 11:50:00,0.72,4.5,4.75,46.3816764
2018-11-05 12:00:00,0.79,4.5,4.75,46.3816764
2018-11-05 12:10:00,0.67,4.5,4.75,46.3816764
2018-11-05 12:20:00,0.81,4.5,4.75,46.3816764
2018-11-05 12:30:00,0.77,4.5,4.75,46.3816764
2018-11-05 12:40:00,0.81,4.5,4.75,46.3816764
2018-11-05 12:50:00,0.92,4.5,4.6875,46.3816764
2018-11-05 13:00:00,0.8,4.5,4.625,46.3816764
2018-11-05 13:10:00,0.55,4.5,4.625,46.3816764
2018-11-05 13:20:00,0.82,4.5,4.6875,46.3816764
2018-11-05 13:30:00,0.78,4.5,4.75,46.3816764
2018-11-05 13:40:00,0.78,4.5,4.75,46.3816764
2018-11-05 13:50:00,0.79,4.5,4.75,46.3816764
2018-11-05 14:00:00,0.85,4.5,4.75,46.3816764
2018-11-05 14:10:00,0.75,4.5,4.75,46.3816764
2018-11-05 14:20:00,0.79,4.5,4.8125,46.3816764
2018-11-05 14:30:00,0.69,4.5,4.875,46.3816764
2018-11-05 14:40:00,0.84,4.5,4.875,46.3816764
2018-11-05 14:50:00,0.82,4.5,4.75,46.3816764
2018-11-05 15:00:00,0.71,4.5,4.75,46.3816764
2018-11-05 15:10:00,0.86,4.5,4.625,46.3816764
2018-11-05 15:20:00,0.92,4.5,4.625,46.3816764
2018-11-05 15:30:00,0.89,4.5,4.625,46.3816764
2018-11-05 15:40:00,0.9,4.5,4.625,46.3816764
2018-11-05 15:50:00,0.84,4.5,4.5625,46.3816764
2018-11-05 16:00:00,0.79,4.5,4.5,46.3816764
2018-11-05 16:10:00,0.92,4.5,4.5,46.3816764
2018-11-05 16:20:00,0.95,4.5,4.5,46.3816764
2018-11-05 16:30:00,0.85,4.5,4.5,46.3816764
2018-11-05 16:40:00,0.88,4.5,4.4375,46.3816764
2018-11-05 16:50:00,0.93,4.5625,4.4375,46.3816764
2018-11-05 17:00:00,0.93,4.5625,4.375,46.3816764
2018-11-05 17:10:00,0.85,4.5625,4.375,46.3816764
2018-11-05 17:20:00,0.62,4.5625,4.375,46.3816764
2018-11-05 17:30:00,0.59,4.5625,4.375,46.3816764
2018-11-05 17:40:00,0.84,4.5625,4.375,46.3816764
2018-11-05 17:50:00,0.76,4.5625,4.375,46.3816764
2018-11-05 18:00:00,0.96,4.5625,4.375,46.3816764
2018-11-05 18:10:00,0.96,4.5625,4.375,46.3816764
2018-11-05 18:20:00,0.92,4.5625,4.375,46.3816764
2018-11-05 18:30:00,0.85,4.5625,4.375,46.3816764
2018-11-05 18:40:00,0.87,4.5625,4.375,46.3816764
2018-11-05 18:50:00,0.83,4.5625,4.375,46.3816764
2018-11-05 19:00:00,0.96,4.5625,4.375,46.3816764
2018-11-05 19:10:00,0.91,4.5625,4.375,46.3816764
2018-11-05 19:20:00,0.87,4.625,4.375,46.3816764
2018-11-05 19:30:00,0.77,4.5625,4.375,46.3816764
2018-11-05 19:40:00,0.59,4.625,4.375,46.3816764
2018-11-05 19:50:00,0.79,4.625,4.375,46.3816764
2018-11-05 20:00:00,0.71,4.625,4.3125,46.3816764
2018-11-05 20:10:00,0.87,4.625,4.3125,46.3816764
2018-11-05 20:20:00,0.89,4.625,4.3125,46.3816764
2018-11-05 20:30:00,0.74,4.625,4.25,46.3816764
2018-11-05 20:40:00,0.82,4.625,4.25,46.3816764
2018-11-05 20:50:00,0.95,4.625,4.25,46.3816764
2018-11-05 21:00:00,0.8,4.625,4.25,46.3816764
2018-11-05 21:10:00,0.72,4.625,4.25,46.3816764
2018-11-05 21:20:00,0.63,4.625,4.25,46.3816764
2018-11-05 21:30:00,0.7,4.625,4.25,46.3816764
2018-11-05 21:40:00,0.7,4.625,4.1875,46.3816764
2018-11-05 21:50:00,0.72,4.625,4.1875,46.3816764
2018-11-05 22:00:00,0.68,4.625,4.125,46.3816764
2018-11-05 22:10:00,0.5,4.625,4.125,46.3816764
2018-11-05 22:20:00,0.67,4.625,4.125,46.3816764
2018-11-05 22:30:00,0.95,4.625,4.125,46.3816764
2018-11-05 22:40:00,0.72,4.625,4.125,46.3816764
2018-11-05 22:50:00,0.62,4.625,4.125,46.3816764
2018-11-05 23:00:00,0.81,4.625,4.125,46.3816764
2018-11-05 23:10:00,0.46,4.625,4.125,46.3816764
2018-11-05 23:20:00,0.85,4.625,4.125,46.3816764
2018-11-05 23:30:00,1.04,4.625,4.125,46.3816764
2018-11-05 23:40:00,0.84,4.625,4.125,46.3816764
2018-11-05 23:50:00,0.68,4.625,4.125,46.3816764
2018-11-06 00:00:00,0.65,4.625,4.1875,46.3816764
2018-11-06 00:10:00,0.76,4.625,4.1875,46.3816764
2018-11-06 00:20:00,0.7,4.625,4.1875,46.3816764
2018-11-06 00:30:00,0.64,4.625,4.1875,46.3816764
2018-11-06 00:40:00,0.56,4.625,4.1875,46.3816764
2018-11-06 00:50:00,0.8,4.625,4.1875,46.3816764
2018-11-06 01:00:00,0.83,4.625,4.1875,46.3816764
2018-11-06 01:10:00,0.9,4.625,4.1875,46.3816764
2018-11-06 01:20:00,0.92,4.625,4.1875,46.3816764
2018-11-06 01:30:00,0.64,4.625,4.25,46.3816764
2018-11-06 01:40:00,0.8,4.625,4.25,46.3816764
2018-11-06 01:50:00,0.82,4.625,4.25,46.3816764
2018-11-06 02:00:00,0.66,4.625,4.25,46.3816764
2018-11-06 02:10:00,1.02,4.625,4.25,46.3816764
2018-11-06 02:20:00,0.8,4.625,4.25,46.3816764
2018-11-06 02:30:00,0.71,4.625,4.25,46.3816764
2018-11-06 02:40:00,0.93,4.625,4.25,46.3816764
2018-11-06 02:50:00,0.88,4.625,4.25,46.3816764
2018-11-06 03:00:00,0.86,4.625,4.25,46.3816764
2018-11-06 03:10:00,0.79,4.625,4.25,46.3816764
